Subject,pred,gold,Is_Correct,Model
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,A,0,Qwen3.5-9B
high_school_mathematics,A,D,0,Qwen3.5-9B
high_school_mathematics,A,C,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,D,A,0,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,A,C,0,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,A,D,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,A,D,0,Qwen3.5-9B
high_school_mathematics,A,C,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,A,D,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,D,A,0,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,C,A,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,A,C,0,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,A,B,0,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,A,0,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,D,A,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,A,D,0,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,D,A,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,C,A,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,A,B,0,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,A,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,A,C,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,A,0,Qwen3.5-9B
high_school_mathematics,A,C,0,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,A,0,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,C,A,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,D,A,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,A,D,0,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,D,A,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,A,C,0,Qwen3.5-9B
high_school_mathematics,A,D,0,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,A,B,0,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,C,C,1,Qwen3.5-9B
high_school_mathematics,B,C,0,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,B,D,0,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,A,C,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,D,B,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,C,B,0,Qwen3.5-9B
high_school_mathematics,C,D,0,Qwen3.5-9B
high_school_mathematics,A,B,0,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,B,A,0,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,D,C,0,Qwen3.5-9B
high_school_mathematics,A,A,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_mathematics,D,D,1,Qwen3.5-9B
high_school_mathematics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,C,0,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,D,0,Qwen3.5-9B
high_school_microeconomics,D,C,0,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,B,0,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,D,0,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,A,0,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,D,0,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,D,0,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,A,0,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,B,0,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,B,0,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,D,0,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,B,0,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,D,0,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,D,0,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,B,A,0,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,B,0,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,A,B,0,Qwen3.5-9B
high_school_microeconomics,D,B,0,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,A,0,Qwen3.5-9B
high_school_microeconomics,B,A,0,Qwen3.5-9B
high_school_microeconomics,C,B,0,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,C,C,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_microeconomics,D,D,1,Qwen3.5-9B
high_school_microeconomics,A,A,1,Qwen3.5-9B
high_school_microeconomics,B,B,1,Qwen3.5-9B
high_school_physics,C,B,0,Qwen3.5-9B
high_school_physics,A,A,1,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,B,C,0,Qwen3.5-9B
high_school_physics,C,D,0,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,B,A,0,Qwen3.5-9B
high_school_physics,B,C,0,Qwen3.5-9B
high_school_physics,A,A,1,Qwen3.5-9B
high_school_physics,C,B,0,Qwen3.5-9B
high_school_physics,C,D,0,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,A,B,0,Qwen3.5-9B
high_school_physics,C,B,0,Qwen3.5-9B
high_school_physics,A,A,1,Qwen3.5-9B
high_school_physics,C,D,0,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,A,A,1,Qwen3.5-9B
high_school_physics,A,D,0,Qwen3.5-9B
high_school_physics,B,B,1,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,A,A,1,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,C,D,0,Qwen3.5-9B
high_school_physics,C,D,0,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,C,A,0,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,B,B,1,Qwen3.5-9B
high_school_physics,B,B,1,Qwen3.5-9B
high_school_physics,D,C,0,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,A,A,1,Qwen3.5-9B
high_school_physics,A,A,1,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,C,C,1,Qwen3.5-9B
high_school_physics,B,B,1,Qwen3.5-9B
high_school_physics,B,B,1,Qwen3.5-9B
high_school_physics,A,B,0,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,A,A,1,Qwen3.5-9B
high_school_physics,B,B,1,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,D,D,1,Qwen3.5-9B
high_school_physics,B,B,1,Qwen3.5-9B
high_school_physics,B,D,0,Qwen3.5-9B
high_school_physics,A,C,0,Qwen3.5-9B
high_school_physics,B,B,1,Qwen3.5-9B
